Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
El Salvador,SLV,Agricultural land (sq. km),AG.LND.AGRI.K2,,12520,12520,12580,12580,12600,12500,12410,12390,12370,12350,12780,12810,12880,12980,13080,13000,13090,13500,14000,14100,13700,13410,13370,13470,13670,13870,13870,14070,14070,14100,14280,14510,14510,14540,14550,13880,14060,14500,14810,15000,15500,15550,15510,16100,15650,14740,15040,15500,15450,15350,15430,15720,15820,,,
San Marino,SMR,Agricultural land (sq. km),AG.LND.AGRI.K2,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,
Somalia,SOM,Agricultural land (sq. km),AG.LND.AGRI.K2,,439050,439100,439150,439200,439250,439300,439350,439400,439450,439500,439550,439600,439650,439700,439750,439800,439850,439900,439950,440000,440050,440100,440150,440200,440250,440300,440350,440390,440400,440420,440420,440430,440440,440500,440560,440610,440660,440670,440670,440670,440710,442260,442760,443770,443770,441680,440280,441280,441280,441280,440280,440250,441250,,,
Serbia,SRB,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50660,50530,50560,50550,50500,50610,50520,50690,,,
Sub-Saharan Africa (excluding high income),SSA,Agricultural land (sq. km),AG.LND.AGRI.K2,,"9439835,1",9448090,"9476549,1","9485490,7","9507051,3","9486549,9","9508338,7","9522539,5","9586160,3","9559594,7","9561215,6",9525610,9577890,9533680,9534650,9544210,9502790,9503210,9497020,9526910,9504230,9523280,9539700,9583130,9654450,9751710,9778130,9831260,9869010,9894060,9939290,9978530,9854260,9916240,9976750,10015770,10054870,10086270,10143370,10175630,"10198759,2","10236820,8","10316506,7","10343436,1","10435174,2","10454165,8",10488506,"10531623,2","10521712,4",10557378,"10613859,7","10697585,8","10645274,5",,,
South Sudan,SSD,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285332,285332,285332,,,
Sub-Saharan Africa,SSF,Agricultural land (sq. km),AG.LND.AGRI.K2,,"9439885,1",9448140,"9476599,1","9485540,7","9507101,3","9486599,9","9508388,7","9522589,5","9586210,3","9559644,7","9561265,6",9525660,9577940,9533730,9534700,9544260,9502840,9503260,9497070,9526960,9504280,9523340,9539760,9583190,9654510,9751770,9778190,9831310,9869060,9894100,9939330,9978570,9854300,9916280,9976790,10015810,10054910,10086310,10143410,10175670,"10198799,2","10236860,8","10316546,7","10343476,1","10435214,2","10454205,8",10488536,"10531653,2","10521741,4",10557403,"10613873,9",10697600,"10645289,3",,,
Small states,SST,Agricultural land (sq. km),AG.LND.AGRI.K2,,836453,836763,837043,837343,837464,837924,837774,837534,836684,834879,834494,834354,834306,833443,831047,832304,833124,834479,834466,833884,834391,834784,834872,835399,835790,836052,836805,836998,836620,837119,837509,851132,852803,851538,851790,852355,852691,851936,852623,853793,852363,850095,851005,"851505,3",852720,"856796,6","856380,9","857358,8","858381,6","857941,3","858302,8","857773,4","854504,5",,,
Sao Tome and Principe,STP,Agricultural land (sq. km),AG.LND.AGRI.K2,,350,350,350,350,360,360,360,360,360,360,370,370,370,370,370,370,370,370,370,370,370,370,370,370,380,380,380,380,420,420,420,420,420,440,450,450,460,460,470,490,510,510,540,500,490,490,495,490,490,485,487,487,487,,,
Suriname,SUR,Agricultural land (sq. km),AG.LND.AGRI.K2,,410,420,410,460,470,440,430,430,470,480,520,530,560,570,580,590,610,620,640,690,730,750,750,770,810,840,880,880,880,880,890,890,890,890,890,890,880,880,880,880,860,740,805,775,728,728,700,708,804,783,800,732,832,,,
Slovakia,SVK,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24460,24460,24460,24440,24450,24430,24430,24400,22550,22370,22360,19340,19410,19390,19300,19370,19300,19447,19297,19274,19285,,,
Slovenia,SVN,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640,5600,5490,5380,5250,4950,4900,5000,5180,5100,5050,5100,4920,5090,4910,4980,4920,4680,4833,4585,4797,4781,,,
Sweden,SWE,Agricultural land (sq. km),AG.LND.AGRI.K2,,42370,41720,39810,39430,38490,37970,37850,37210,37450,37530,37580,37340,37180,37350,37260,37350,37220,37280,37110,37040,36750,36600,36360,36110,34940,34760,34550,34370,34180,34130,33580,33440,33560,33560,32670,32970,32590,32310,31940,31530,31540,31700,31630,31840,32160,31630,31370,30930,30790,30850,30660,30486,30479,,,
Swaziland,SWZ,Agricultural land (sq. km),AG.LND.AGRI.K2,,14680,14780,14740,14770,14840,14930,14970,14980,14940,14940,14940,15130,15130,14820,13130,13710,13930,13930,13400,12910,12840,12860,12880,12690,12840,13290,13070,12850,12640,12380,12270,12230,12220,12220,12220,12220,12230,12230,12230,12230,12240,12240,12240,12240,12240,12240,12240,12240,12220,12220,12220,12220,12220,,,
Sint Maarten (Dutch part),SXM,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Agricultural land (sq. km),AG.LND.AGRI.K2,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,29,25,"14,2","14,2","14,8",,,
Syrian Arab Republic,SYR,Agricultural land (sq. km),AG.LND.AGRI.K2,,149410,149700,150410,148540,142990,136300,136300,134210,134450,134590,134580,141610,144780,145170,141070,142130,140400,140090,139600,140620,141150,141130,139910,139730,139510,139200,139070,137330,134920,134950,135120,136130,136420,137860,137890,137900,138040,137540,137670,137110,137230,137590,138130,139050,138280,138770,138970,138980,139080,139080,139150,139210,139210,,,
Turks and Caicos Islands,TCA,Agricultural land (sq. km),AG.LND.AGRI.K2,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,
Chad,TCD,Agricultural land (sq. km),AG.LND.AGRI.K2,,479000,479000,479000,479000,479000,479000,479000,479000,479000,479000,479000,479000,479100,479200,480000,481000,481000,481500,481500,481500,481500,481500,481500,481500,481550,482050,482050,482300,482500,483000,483500,483700,484000,484200,484500,484300,486300,486300,486300,486300,489300,487300,488300,488300,495300,494800,493310,493310,493350,495350,499350,499350,499350,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural land (sq. km),AG.LND.AGRI.K2,,5671438,5704311,5739245,5774763,5816848,5856895,5898739,5938430,5985622,6037293,6075991,6133766,6196261,6274989,6329068,6247258,6321768,6387354,6429612,6478911,6537474,6639848,6751117,6857322,7012074,7098182,7189461,7264343,7338286,7410231,7439469,7442757,7444366,7483552,7494706,7499452,7614296,7621778,7651647,7660822,7646755,7636807,7485525,7519090,7517577,7497065,7524153,7545564,7569967,7579568,7592060,7603648,7612783,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Agricultural land (sq. km),AG.LND.AGRI.K2,,783450,785150,792040,791660,790630,793080,790640,794710,804250,798910,799660,803360,801450,796740,791670,793300,794630,794460,802300,798490,797660,783410,778650,788290,793450,796770,806660,804710,807400,805190,809060,6700992,6672966,6665720,6602786,6578598,6599415,6586119,6580987,6579417,6563912,6539738,6515440,6502718,6488856,6530190,6506916,6491877,6485111,6528806,6525883,6521980,"6543005,3",,,
Togo,TGO,Agricultural land (sq. km),AG.LND.AGRI.K2,,30700,30700,30700,30700,30750,30750,30750,30750,30750,30750,28800,28800,28800,28800,28800,28800,28800,29800,30300,30350,30350,30350,30350,30850,30900,30900,31100,31400,31400,31900,31950,31950,33000,33000,33000,34000,34500,35300,36300,36300,34800,35050,34800,34550,32500,32800,34950,35450,36050,36650,36650,38500,38200,,,
Thailand,THA,Agricultural land (sq. km),AG.LND.AGRI.K2,,116530,119800,124600,126900,129400,132100,134600,137000,139200,142480,143990,152300,160800,168830,172200,175480,179650,183760,187020,189380,193410,197790,198980,200510,205770,207750,212400,213300,213370,213830,215160,213740,212450,211200,212100,208630,204420,200520,200170,198340,198280,196890,195540,195550,196100,197000,198000,200500,208790,210600,210600,218600,221100,,,
Tajikistan,TJK,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44890,45430,44700,45820,45850,45620,45470,45680,45730,45730,45710,45960,46500,46720,47350,47290,47270,47500,48440,48550,48750,48750,,,
Turkmenistan,TKM,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353500,354500,354500,355000,355000,355000,355000,355400,355000,355000,353500,351900,350500,348800,347000,345500,343500,342050,340000,338380,338380,338380,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Agricultural land (sq. km),AG.LND.AGRI.K2,,5571190,5623300,5673800,5715300,5758190,5800980,5837060,5893410,5986580,6007360,6072450,6118480,6159160,6216129,6263610,6304490,6347950,6368660,6402762,6430955,6458988,6499830,6540922,6572500,6594958,6643012,6673090,6696480,6725680,6785749,6832288,6850377,6885927,6892694,6971340,7009514,7024070,7043805,7059414,7063487,7053376,7070780,7117987,"7199482,3",7245028,"7275913,1","7303277,9",7330272,"7332163,7","7364547,7","7385606,2","7411284,4",7467342,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Agricultural land (sq. km),AG.LND.AGRI.K2,,2005230,2004150,2006600,2007130,2009600,2009320,2015630,2018670,2025420,2032710,2062730,2074090,2078720,2079610,2069870,2072580,2071230,2067770,2079060,2066910,2029796,"2037553,4","2044467,4","2051423,6",2054688,2054898,2060850,2067570,2064678,2065612,2090124,"2108259,8",2121920,2127110,2125510,"2129904,6","2120429,2","2132456,2",2119555,2107940,2116980,2124160,2130207,2138933,1976710,1975953,1980189,1957247,1954169,1959422,1961464,"1964790,9","1971662,4",,,
Timor-Leste,TLS,Agricultural land (sq. km),AG.LND.AGRI.K2,,2300,2300,2300,2300,2300,2300,2320,2320,2330,2430,2430,2450,2500,2500,2550,2580,2620,2710,2760,2790,2820,2840,2860,2890,2920,2950,2990,3030,3050,3180,3300,3300,3350,3400,3400,3420,3430,3410,3370,3370,3620,3620,3650,3850,3850,3850,3750,3800,3820,3720,3730,3840,3800,,,
Tonga,TON,Agricultural land (sq. km),AG.LND.AGRI.K2,,270,280,290,290,300,310,310,310,330,320,320,330,330,340,340,330,330,330,330,340,340,340,330,330,330,330,330,330,320,320,320,320,320,320,330,330,310,310,310,300,300,300,300,300,300,300,310,300,310,310,310,310,310,,,
South Asia (IDA & IBRD),TSA,Agricultural land (sq. km),AG.LND.AGRI.K2,,2635040,2651870,2653150,2664860,2680040,2686390,2691460,2694460,2674330,2680420,2674620,2680460,2698840,2698090,2705480,2702330,2704250,2719770,2717900,2725780,2718110,2741406,2717452,2739428,2734224,2717680,2733156,2718482,2727848,2719904,2722070,2712782,2715144,2712726,2711888,2709480,2719272,2720694,2721776,2719641,2717720,2716940,2714750,2707770,2706260,2704410,2699350,2695093,2696790,2692399,2700281,2700735,2709665,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Agricultural land (sq. km),AG.LND.AGRI.K2,,"9439885,1",9448140,"9476599,1","9485540,7","9507101,3","9486599,9","9508388,7","9522589,5","9586210,3","9559644,7","9561265,6",9525660,9577940,9533730,9534700,9544260,9502840,9503260,9497070,9526960,9504280,9523340,9539760,9583190,9654510,9751770,9778190,9831310,9869060,9894100,9939330,9978570,9854300,9916280,9976790,10015810,10054910,10086310,10143410,10175670,"10198799,2","10236860,8","10316546,7","10343476,1","10435214,2","10454205,8",10488536,"10531653,2","10521741,4",10557403,"10613873,9",10697600,"10645289,3",,,
Trinidad and Tobago,TTO,Agricultural land (sq. km),AG.LND.AGRI.K2,,970,970,980,980,980,980,980,980,980,980,1010,1010,1100,1110,1060,1060,1060,1060,1060,1010,950,880,740,740,710,710,710,720,720,770,810,810,810,810,760,760,710,660,670,670,600,600,600,550,540,540,540,540,540,540,540,540,540,,,
Tunisia,TUN,Agricultural land (sq. km),AG.LND.AGRI.K2,,86480,86270,86060,86690,86480,86270,86060,85850,87160,88820,88680,89470,90160,90450,90940,91430,91690,90340,89510,87000,87500,88160,88990,88980,88220,87060,86960,84920,86700,86440,92100,93550,94220,92830,93480,93240,93470,94200,95260,95510,94990,97630,97840,98300,98240,98060,98050,98810,97890,100380,100720,99220,99430,,,
Turkey,TUR,Agricultural land (sq. km),AG.LND.AGRI.K2,,365170,366480,373700,372920,372960,374840,373000,376010,386430,381780,383140,388260,387870,383280,379620,379030,380290,380450,388920,385790,386130,371910,367180,376130,381300,384830,394270,392630,398970,396770,400670,399040,399130,401490,394930,393640,392420,399190,403020,404790,409680,411960,406440,412100,412230,404930,395050,391220,389110,390120,382470,384070,384230,,,
Tuvalu,TUV,Agricultural land (sq. km),AG.LND.AGRI.K2,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,17,18,18,18,18,18,18,18,,,
Tanzania,TZA,Agricultural land (sq. km),AG.LND.AGRI.K2,,260000,260000,270000,270000,270000,270000,270000,270000,270000,280000,290000,290000,290000,290000,290000,290000,290000,300000,300000,300000,310000,310000,310000,310000,320000,320000,320000,320000,320000,320000,324030,324000,326000,329000,332000,335000,337030,338000,339000,340000,341000,342000,342700,351600,353600,353600,356500,369744,373000,374500,383000,397000,396500,,,
Uganda,UGA,Agricultural land (sq. km),AG.LND.AGRI.K2,,90180,91140,92580,98730,98710,98850,98880,99250,99500,99800,100300,101000,101800,102640,104070,105380,105380,106100,106100,106800,107600,108400,113000,115000,116000,118170,118170,118170,118620,119620,120320,120520,120820,121020,121220,121720,121720,122420,122620,125120,126120,128120,131120,132620,132620,"134627,5",136635,"139142,5",141150,142650,144150,144650,144150,,,
Ukraine,UKR,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419290,418900,418610,418530,418400,418540,416110,414530,414060,413850,413960,413550,413540,413040,412840,412660,412920,412760,412670,412810,412970,412750,,,
Upper middle income,UMC,Agricultural land (sq. km),AG.LND.AGRI.K2,,12592865,12667148,12750552,12815500,12890564,12973001,13047685,13148716,13300068,13367464,13492807,13605202,13705277,13817764,13893414,13992264,14093584,14173150,14273425,14326132,14367604,14504025,14654929,14806779,14965986,15085644,15199460,15288349,15379868,15501768,15629872,20681256,20733702,20781569,20794148,20813905,20836762,20856170,"20847493,9",20837790,20805256,20791550,"20800549,4",20880570,20765882,20800682,20814313,20812602,20817632,"20914506,9",20933744,"20969842,9","21057848,7",,,
Uruguay,URY,Agricultural land (sq. km),AG.LND.AGRI.K2,,163540,162490,161410,160840,159730,159150,158420,157220,156480,154810,154410,154000,153600,153210,152810,152400,152010,151610,151210,150810,150530,150210,149920,149620,149330,148950,148580,148390,148220,149170,149210,149250,149300,149340,149380,149410,149450,149500,149540,149580,149620,149230,149270,148290,148320,146950,145500,146740,148140,144330,145260,142300,143630,,,
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,,4475090,4439910,4414430,4390120,4358730,4355500,4353070,4357950,4354470,4344000,4333000,4323000,4312000,4301580,4301580,4301580,4303310,4281630,4281630,4281630,4281630,4313990,4313990,4313990,4313990,4313990,4269480,4269480,4269480,4269480,4269480,4254290,4229480,4211390,4201390,4163060,4148850,4145880,4138870,4143990,4149440,4130640,4139250,4115210,4117840,4092148,4128576,4133126,4099607,4084262,4046693,4087065,4054370,,,
Uzbekistan,UZB,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277240,276480,276430,276450,276430,276400,273370,273330,273250,273300,270460,268400,268400,267400,267400,266900,266400,266200,266700,266300,267500,267700,,,
Saint Vincent and the Grenadines,VCT,Agricultural land (sq. km),AG.LND.AGRI.K2,,100,100,110,110,110,110,110,110,110,110,110,110,100,100,100,100,110,110,120,120,120,110,120,120,120,130,130,130,130,120,120,120,120,120,120,110,110,110,110,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Venezuela,VEN,Agricultural land (sq. km),AG.LND.AGRI.K2,,192320,193020,193720,194440,195140,195840,196660,197580,198400,199330,200260,200650,201790,202440,202980,204700,206840,207400,209000,210200,210400,211600,212800,213900,216400,218500,219600,220100,218100,218600,218570,216070,216030,216100,216200,216320,216360,216420,216330,216350,216380,215400,215400,215900,215950,215550,215590,216000,215000,216000,216000,216000,216000,,,
"Virgin Islands, British",VGB,Agricultural land (sq. km),AG.LND.AGRI.K2,,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,90,90,90,90,90,90,90,90,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,,,
"Virgin Islands, U.S.",VIR,Agricultural land (sq. km),AG.LND.AGRI.K2,,120,120,140,160,160,160,150,150,150,150,150,150,150,150,150,150,150,150,150,160,160,150,140,140,120,120,120,110,110,100,100,100,100,90,80,80,80,80,70,70,70,60,60,60,60,40,40,40,40,40,40,40,40,,,
Vietnam,VNM,Agricultural land (sq. km),AG.LND.AGRI.K2,,62920,62970,63020,63070,63120,63170,63420,63670,63820,64170,64220,64470,64820,65070,65120,67220,68120,68360,68500,68580,68760,68840,69020,69100,67500,67250,67100,67100,67150,67260,67510,70250,70870,71400,70790,76820,78440,80550,84130,87800,94830,94550,95370,97956,100541,100780,100626,102408,102920,107686,107933,108528,108737,,,
Vanuatu,VUT,Agricultural land (sq. km),AG.LND.AGRI.K2,,1050,1050,1050,1050,1130,1130,1130,1130,1130,1200,1200,1200,1200,1200,1260,1260,1270,1270,1280,1280,1310,1320,1350,1350,1370,1410,1430,1470,1490,1520,1540,1570,1590,1600,1650,1670,1680,1720,1730,1750,1770,1780,1800,1810,1830,1850,1870,1870,1870,1870,1870,1870,1870,,,
West Bank and Gaza,PSE,Agricultural land (sq. km),AG.LND.AGRI.K2,,3660,3660,3660,3650,3650,3660,3670,3670,3670,3680,3680,3680,3680,3690,3690,3710,3730,3750,3740,3750,3790,3800,3820,3830,3800,3800,3780,3780,3770,3750,3720,3700,3700,3700,3760,3720,3700,3490,3640,3720,3690,3700,3670,3670,3638,3577,3535,3502,2993,2484,2605,2610,2620,,,
World,WLD,Agricultural land (sq. km),AG.LND.AGRI.K2,,"38861709,1",38959771,"39084993,1","39185902,7","39309781,3","39384086,9","39512231,7","39605823,5","39837656,3","39887803,7","39996302,6",40089420,40276333,40352493,40438297,40413408,40394017,40446261,40562117,40678501,40692159,"40854025,4","40926287,4","41215581,6",41516546,41768735,41956104,42155748,42301967,42468153,42572641,"48618862,8",48993457,49153679,49153329,"49191076,6","49331253,2","49400016,2","49370524,9",49430923,"49410261,2","49292547,8","49169572,4","49275845,4","49290596,3","49202713,1","49189914,1",49153414,"49023551,5","49010677,7","49161216,4",49302194,"49225819,9",,,
Samoa,WSM,Agricultural land (sq. km),AG.LND.AGRI.K2,,560,570,570,570,620,620,620,630,630,635,640,640,640,640,650,690,710,710,735,740,770,770,776,780,780,784,767,770,542,540,540,520,520,510,510,510,510,510,508,480,480,470,450,430,420,402,385,370,349,350,350,350,350,,,
Yemen,YEM,Agricultural land (sq. km),AG.LND.AGRI.K2,,233370,233480,233600,233700,233800,233910,233980,234030,234130,234180,234260,234370,234420,234470,234600,234600,234600,234620,234630,234630,234650,234650,234650,234650,234700,234700,234790,234790,234810,236260,236310,234810,237250,237300,237360,237550,237200,236800,236680,236690,235950,236560,234950,235570,235230,236270,236270,235170,234520,235790,234520,235500,235460,,,
South Africa,ZAF,Agricultural land (sq. km),AG.LND.AGRI.K2,,1013350,1001350,989950,977500,966100,964450,961800,959900,957900,955900,953900,951950,949900,948050,945850,943820,943200,942800,942100,941600,941000,940330,940330,940330,940330,944000,946500,949000,953000,956000,960050,964730,969360,972650,975200,978900,979450,979880,980580,981250,980130,980280,979280,976080,974830,968880,968900,971080,969880,968910,963740,968410,968410,,,
Democratic Republic of Congo,COD,Agricultural land (sq. km),AG.LND.AGRI.K2,,250500,250700,251000,251300,251500,251700,252000,252500,253000,253500,254000,254500,255000,255500,255500,256000,256300,256500,256500,257000,257500,257700,258000,258500,259000,259500,259500,259500,259500,259600,259800,260000,260000,260000,258000,258000,257000,257000,256000,256000,255500,255500,255500,255500,255500,255860,256500,257000,257450,257650,260400,262000,262000,,,
Zambia,ZMB,Agricultural land (sq. km),AG.LND.AGRI.K2,,193070,193600,194040,194590,195130,196070,196610,197350,198040,198740,200530,202510,201440,202020,202370,204100,202740,201550,197800,198460,198360,198080,199610,199820,201250,202250,203660,205290,208970,208110,208260,210650,212020,214730,214580,218650,219710,220250,224050,224980,225550,226160,229090,228970,227620,230480,229840,230870,235860,234360,236360,238360,237360,,,
Zimbabwe,ZWE,Agricultural land (sq. km),AG.LND.AGRI.K2,,109850,110700,111550,112400,113050,114100,114950,115800,116650,117500,118350,119000,119350,120200,120550,120900,121150,121650,122150,122750,123500,124350,125100,125650,126400,127150,127900,128800,129550,130100,131800,133500,135200,137200,138600,142350,144190,145200,148400,150600,152400,154700,156500,160000,161000,163000,162000,164500,163000,162000,164000,162000,162000,,,
